Time,Displacement,Force,Strain,Stress,TKS
1649.432,1.48825,1775.26807,0.43927,169.80086,1.89175
1649.452,1.47156,1702.98401,0.43435,162.88704,1.90844
1649.472,1.45488,1633.87732,0.42942,156.27712,1.92512
1649.492,1.43819,1567.7052,0.42449,149.9479,1.94181
1649.512,1.4215,1504.25049,0.41957,143.87858,1.9585
1649.532,1.40488,1443.56018,0.41466,138.07367,1.97512
1649.552,1.38825,1385.27063,0.40976,132.49838,1.99175
1649.572,1.37163,1329.20129,0.40485,127.13547,2.00837
1649.592,1.355,1275.65918,0.39994,122.01427,2.025
1649.612,1.33819,1223.6875,0.39498,117.04328,2.04181
1649.632,1.32144,1173.47229,0.39003,112.24029,2.05856
1649.652,1.30475,1124.84583,0.38511,107.58927,2.07525
1649.672,1.28806,1078.48572,0.38018,103.15502,2.09194
1649.692,1.27144,1033.47302,0.37528,98.84965,2.10856
1649.712,1.25475,990.32764,0.37035,94.72287,2.12525
1649.732,1.23819,949.00464,0.36546,90.77041,2.14181
1649.752,1.22156,908.77747,0.36056,86.92276,2.15844
1649.772,1.20488,869.78796,0.35563,83.1935,2.17512
1649.792,1.18819,831.96741,0.3507,79.57603,2.19181
1649.812,1.1715,795.54266,0.34578,76.09208,2.2085
1649.832,1.15481,759.87274,0.34085,72.68032,2.22519
1649.852,1.13813,725.02466,0.33593,69.34717,2.24187
1649.872,1.12156,691.65442,0.33104,66.15537,2.25844
1649.892,1.10487,659.29535,0.32611,63.06029,2.27513
1649.912,1.08825,627.56616,0.32121,60.02546,2.29175
1649.932,1.0715,596.60187,0.31626,57.06378,2.3085
1649.952,1.05481,566.03125,0.31134,54.13977,2.32519
1649.972,1.03813,536.64587,0.30641,51.32911,2.34187
1649.992,1.02138,507.80695,0.30147,48.57073,2.35862
1650.012,1.00475,479.71597,0.29656,45.88388,2.37525
1650.032,0.98813,452.40106,0.29165,43.27126,2.39187
1650.052,0.97144,425.68726,0.28673,40.71614,2.40856
1650.072,0.95481,399.44717,0.28182,38.20633,2.42519
1650.092,0.93813,373.80878,0.2769,35.75407,2.44187
1650.112,0.9215,348.79816,0.27199,33.36185,2.4585
1650.132,0.90481,324.10193,0.26706,30.99971,2.47519
1650.152,0.88806,299.74982,0.26212,28.67047,2.49194
1650.172,0.87144,275.57675,0.25721,26.35837,2.50856
1650.192,0.85475,252.23195,0.25229,24.12548,2.52525
1650.212,0.83812,229.78162,0.24738,21.97815,2.54188
1650.232,0.82144,207.54945,0.24246,19.85169,2.55856
1650.252,0.80475,185.48273,0.23753,17.74105,2.57525
1650.272,0.788,164.50157,0.23259,15.73425,2.592
1650.292,0.77131,144.25763,0.22766,13.79796,2.60869
1650.312,0.75469,124.26828,0.22275,11.88601,2.62531
1650.332,0.738,105.53947,0.21783,10.09464,2.642
1650.352,0.72131,88.61311,0.2129,8.47567,2.65869
1650.372,0.70469,73.00044,0.208,6.98235,2.67531
1650.392,0.68806,58.28066,0.20309,5.57443,2.69194
1650.412,0.67144,45.28107,0.19818,4.33104,2.70856
1650.432,0.65481,34.17188,0.19327,3.26847,2.72519
1650.452,0.63819,24.03336,0.18837,2.29874,2.74181
1650.454,0.6365,23.11273,0.18787,2.21069,2.7435
1650.456,0.63488,22.21254,0.18739,2.12459,2.74512
1650.476,0.61825,13.81943,0.18248,1.3218,2.76175
1650.49,0.60656,8.73921,0.17903,0.83589,2.77344
1650.51,0.59663,2.22102,0.1761,0.21244,2.78337
1650.53,0.60438,-0.49466,0.17839,-0.04731,2.77562
1650.55,0.62556,4.81588,0.18464,0.46063,2.75444
1650.57,0.65288,21.90541,0.1927,2.09521,2.72712
1650.59,0.67944,51.13932,0.20054,4.89138,2.70056
1650.61,0.70219,88.80334,0.20726,8.49386,2.67781
1650.63,0.72156,128.43549,0.21298,12.2846,2.65844
1650.65,0.73906,166.35043,0.21814,15.91109,2.64094
1650.67,0.75619,202.61656,0.2232,19.37987,2.62381
1650.69,0.77356,238.81458,0.22832,22.84214,2.60644
1650.71,0.79112,276.73087,0.23351,26.46876,2.58888
1650.73,0.80869,317.06824,0.23869,30.32695,2.57131
1650.75,0.82606,359.1185,0.24382,34.34897,2.55394
1650.77,0.84319,401.91058,0.24887,38.44195,2.53681
1650.79,0.86019,445.02686,0.25389,42.56593,2.51981
1650.81,0.877,488.83041,0.25885,46.75566,2.503
1650.83,0.89388,532.73065,0.26384,50.95463,2.48612
1650.85,0.91069,577.03101,0.2688,55.19187,2.46931
1650.87,0.9275,621.66058,0.27376,59.4606,2.4525
1650.89,0.94425,666.38922,0.2787,63.73881,2.43575
1650.91,0.961,711.54492,0.28365,68.05786,2.419
1650.93,0.97769,757.06268,0.28857,72.41154,2.40231
1650.95,0.99438,803.25726,0.2935,76.82996,2.38562
1650.97,1.01106,849.31281,0.29842,81.23508,2.36894
1650.99,1.02775,895.90375,0.30335,85.69141,2.35225
1651.01,1.04444,943.28717,0.30828,90.22354,2.33556
1651.03,1.06119,991.05005,0.31322,94.79197,2.31881
1651.05,1.07788,1039.50989,0.31814,99.42706,2.30212
1651.07,1.09456,1088.76404,0.32307,104.13812,2.28544
1651.09,1.11119,1138.66174,0.32798,108.91074,2.26881
1651.11,1.12787,1189.48804,0.3329,113.77217,2.25213
1651.13,1.1445,1241.36475,0.33781,118.73408,2.2355
1651.15,1.16119,1294.26697,0.34274,123.79406,2.21881
1651.17,1.17788,1348.53381,0.34766,128.98459,2.20212
1651.19,1.19456,1403.80408,0.35259,134.27107,2.18544
1651.21,1.21119,1460.15356,0.35749,139.66079,2.16881
1651.23,1.22787,1518.22839,0.36242,145.21553,2.15213
1651.25,1.24456,1578.11487,0.36734,150.94356,2.13544
1651.27,1.26119,1639.50696,0.37225,156.81559,2.11881
1651.29,1.27781,1702.63647,0.37716,162.85379,2.10219
1651.31,1.29444,1767.63269,0.38207,169.07056,2.08556
1651.33,1.31113,1834.19507,0.38699,175.43712,2.06887
1651.35,1.32781,1902.94055,0.39192,182.01248,2.05219
1651.37,1.34456,1974.07397,0.39686,188.81626,2.03544
1651.39,1.36119,2047.67529,0.40177,195.85608,2.01881
1651.41,1.37781,2123.53833,0.40667,203.11223,2.00219
1651.43,1.3945,2201.7793,0.4116,210.59582,1.9855
1651.45,1.41119,2282.63477,0.41653,218.32949,1.96881
1651.47,1.42787,2366.43823,0.42145,226.34512,1.95213
1651.49,1.4445,2453.35889,0.42636,234.65891,1.9355
1651.51,1.46119,2543.05737,0.43128,243.23839,1.91881
1651.53,1.47787,2636.16846,0.43621,252.14428,1.90213
1651.55,1.4945,2732.75439,0.44112,261.38252,1.8855
1651.57,1.51119,2832.5752,0.44604,270.9302,1.86881
1651.59,1.52781,2936.63965,0.45095,280.88376,1.85219
1651.61,1.54444,3044.27661,0.45586,291.179,1.83556
1651.63,1.56106,3156.0083,0.46076,301.86594,1.81894
1651.65,1.57775,3272.22192,0.46569,312.98155,1.80225
1651.67,1.59444,3393.16382,0.47061,324.54938,1.78556
1651.69,1.61119,3519.28369,0.47556,336.61249,1.76881
1651.71,1.62781,3650.20996,0.48046,349.13534,1.75219
1651.73,1.64438,3785.90332,0.48535,362.11413,1.73562
1651.75,1.661,3927.0376,0.49026,375.61336,1.719
1651.77,1.67769,4074.22119,0.49519,389.69117,1.70231
1651.79,1.69431,4227.49219,0.50009,404.35123,1.68569
1651.81,1.711,4387.16211,0.50502,419.62335,1.669
1651.83,1.72775,4554.17627,0.50996,435.59793,1.65225
1651.85,1.74438,4728.33643,0.51487,452.25599,1.63562
1651.87,1.761,4909.68359,0.51978,469.60148,1.619
1651.89,1.77762,5098.46045,0.52468,487.65764,1.60238
1651.91,1.79419,5295.7168,0.52957,506.5248,1.58581
1651.93,1.81075,5501.34619,0.53446,526.19284,1.56925
1651.95,1.82744,5715.57227,0.53939,546.68313,1.55256
1651.97,1.84413,5939.88037,0.54431,568.13776,1.53587
1651.99,1.86088,6175.14258,0.54925,590.64013,1.51912
1652.01,1.87756,6421.17432,0.55418,614.17258,1.50244
1652.03,1.89419,6677.97119,0.55909,638.7347,1.48581
1652.05,1.91081,6945.78223,0.56399,664.35027,1.46919
1652.07,1.9275,7225.70215,0.56892,691.12408,1.4525
1652.09,1.94412,7518.13428,0.57383,719.09463,1.43588
1652.11,1.96081,7823.93311,0.57875,748.34365,1.41919
1652.13,1.9775,8144.20508,0.58368,778.97704,1.4025
1652.15,1.99413,8479.03125,0.58858,811.00249,1.38587
1652.17,2.01075,8828.18359,0.59349,844.39826,1.36925
1652.19,2.02744,9192.84375,0.59842,879.27729,1.35256
1652.21,2.04406,9574.28027,0.60332,915.76093,1.33594
1652.23,2.06063,9972.76172,0.60821,953.87489,1.31937
1652.25,2.07719,10387.96484,0.6131,993.58821,1.30281
1652.27,2.09381,10820.98828,0.61801,1035.00605,1.28619
1652.29,2.1105,11274.47656,0.62293,1078.3813,1.2695
1652.31,2.12713,11749.03418,0.62784,1123.77179,1.25287
1652.324,2.13875,12092.97168,0.63127,1156.66878,1.24125
1652.326,2.14044,12142.86621,0.63177,1161.44109,1.23956
1652.346,2.15706,12653.6582,0.63668,1210.29735,1.22294
1652.366,2.17363,13185.26855,0.64157,1261.14476,1.20637
1652.386,2.19019,13736.69043,0.64645,1313.88712,1.18981
1652.39,2.1935,13849.45508,0.64743,1324.67294,1.1865
1652.41,2.20331,14414.47266,0.65033,1378.71575,1.17669
1652.43,2.1955,14783.94434,0.64802,1414.05499,1.1845
1652.45,2.17456,14555.16113,0.64184,1392.17222,1.20544
1652.47,2.148,13637.9541,0.634,1304.44324,1.232
1652.49,2.12225,12371.44141,0.6264,1183.30383,1.25775
1652.51,2.10006,11155.45605,0.61985,1066.99729,1.27994
1652.53,2.081,10185.60938,0.61423,974.23333,1.299
1652.55,2.06356,9456.30859,0.60908,904.47712,1.31644
1652.57,2.04631,8877.14844,0.60399,849.08164,1.33369
1652.59,2.02888,8369.02441,0.59884,800.4806,1.35112
1652.61,2.01119,7891.81982,0.59362,754.83692,1.36881
1652.63,1.99356,7437.85449,0.58842,711.41601,1.38644
1652.65,1.97613,7012.0459,0.58327,670.68827,1.40387
1652.67,1.95881,6618.41406,0.57816,633.03816,1.42119
1652.69,1.94175,6256.20654,0.57313,598.39374,1.43825
1652.71,1.92481,5921.85742,0.56813,566.41394,1.45519
1652.73,1.90794,5612.67822,0.56315,536.84151,1.47206
1652.75,1.89106,5325.19434,0.55816,509.34428,1.48894
1652.77,1.87419,5056.1665,0.55318,483.6123,1.50581
1652.79,1.85744,4804.29053,0.54824,459.52085,1.52256
1652.81,1.84056,4568.46045,0.54326,436.96418,1.53944
1652.83,1.82381,4346.68213,0.53832,415.75152,1.55619
1652.85,1.80706,4138.4165,0.53337,395.83132,1.57294
1652.87,1.79031,3942.5918,0.52843,377.10109,1.58969
1652.89,1.77362,3758.6521,0.5235,359.50762,1.60638
1652.91,1.75694,3585.14966,0.51858,342.91244,1.62306
1652.93,1.74025,3421.81738,0.51365,327.29003,1.63975
1652.95,1.72356,3267.80908,0.50873,312.55946,1.65644
1652.97,1.70681,3121.927,0.50378,298.60613,1.67319
1652.99,1.69013,2983.74805,0.49886,285.38957,1.68987
1653.01,1.67337,2852.49023,0.49391,272.83502,1.70663
1653.03,1.65669,2728.11426,0.48899,260.9387,1.72331
1653.05,1.64006,2610.88013,0.48408,249.72551,1.73994
1653.07,1.62338,2499.46484,0.47915,239.06885,1.75662
1653.09,1.60669,2393.53516,0.47423,228.93688,1.77331
1653.11,1.59,2292.91455,0.4693,219.31273,1.79
1653.13,1.57325,2196.96045,0.46436,210.13491,1.80675
1653.15,1.5565,2105.2583,0.45942,201.36377,1.8235
1653.17,1.53988,2017.85376,0.45451,193.00371,1.84012
1653.19,1.52319,1934.70288,0.44958,185.05049,1.85681
1653.21,1.50656,1855.50244,0.44468,177.47512,1.87344
1653.23,1.48988,1779.71533,0.43975,170.22625,1.89012
1653.25,1.47325,1707.21667,0.43484,163.29189,1.90675
1653.27,1.45656,1638.10999,0.42992,156.68197,1.92344
1653.29,1.43988,1571.70374,0.42499,150.33035,1.94012
1653.31,1.42319,1507.75403,0.42007,144.21368,1.95681
1653.33,1.40656,1446.79602,0.41516,138.38317,1.97344
1653.35,1.38988,1388.57825,0.41023,132.81475,1.99012
1653.37,1.37325,1332.55176,0.40533,127.45593,2.00675
1653.39,1.35662,1278.40479,0.40042,122.27688,2.02338
1653.41,1.33981,1226.22192,0.39546,117.28569,2.04019
1653.43,1.32313,1176.03748,0.39053,112.48565,2.05687
1653.45,1.30644,1127.65735,0.38561,107.85819,2.07356
1653.47,1.28975,1081.19373,0.38068,103.41404,2.09025
1653.49,1.27313,1036.12012,0.37577,99.10283,2.10687
1653.51,1.25644,992.75409,0.37085,94.95496,2.12356
1653.53,1.23981,951.00787,0.36594,90.96202,2.14019
1653.55,1.22319,910.63983,0.36104,87.10089,2.15681
1653.57,1.2065,871.38824,0.35611,83.34655,2.1735
1653.59,1.18981,833.58337,0.35118,79.73059,2.19019
1653.61,1.17319,797.48926,0.34628,76.27826,2.20681
1653.63,1.1565,761.78271,0.34135,72.86301,2.2235
1653.65,1.13988,726.8905,0.33644,69.52564,2.24012
1653.67,1.12325,693.15125,0.33154,66.29854,2.25675
1653.69,1.10656,660.42163,0.32661,63.16802,2.27344
1653.71,1.08987,628.92041,0.32169,60.15499,2.29013
1653.73,1.07313,597.8797,0.31674,57.18601,2.30687
1653.75,1.0565,567.47253,0.31184,54.27762,2.3235
1653.77,1.03981,537.83289,0.30691,51.44265,2.34019
1653.79,1.02306,509.27042,0.30197,48.7107,2.35694
1653.81,1.00644,481.21848,0.29706,46.02759,2.37356
1653.83,0.98981,453.3974,0.29215,43.36656,2.39019
1653.85,0.97313,426.67035,0.28723,40.81017,2.40687
1653.87,0.9565,400.49887,0.28232,38.30692,2.4235
1653.89,0.93975,374.7717,0.27738,35.84617,2.44025
1653.91,0.92312,349.62186,0.27247,33.44064,2.45688
1653.93,0.90644,324.97736,0.26754,31.08344,2.47356
1653.95,0.88975,300.71277,0.26262,28.76258,2.49025
1653.97,0.87306,276.82343,0.25769,26.47761,2.50694
1653.99,0.8565,253.51776,0.2528,24.24847,2.5235
1654.01,0.83981,230.66197,0.24788,22.06236,2.54019
1654.03,0.82313,208.05733,0.24295,19.90027,2.55687
1654.05,0.80637,186.35275,0.23801,17.82427,2.57363
1654.07,0.78969,164.95439,0.23308,15.77756,2.59031
1654.09,0.773,144.25514,0.22816,13.79772,2.607
1654.11,0.75631,124.67297,0.22323,11.92472,2.62369
1654.13,0.73969,106.21445,0.21833,10.1592,2.64031
1654.15,0.723,89.1973,0.2134,8.53155,2.657
1654.17,0.70631,73.14885,0.20847,6.99654,2.67369
1654.19,0.68969,58.63871,0.20357,5.60868,2.69031
1654.21,0.67306,46.02601,0.19866,4.4023,2.70694
1654.23,0.65644,34.37183,0.19375,3.2876,2.72356
1654.25,0.63981,24.13568,0.18885,2.30853,2.74019
1654.254,0.6365,22.29687,0.18787,2.13265,2.7435
1654.256,0.63488,21.42243,0.18739,2.04901,2.74512
1654.276,0.61825,13.09394,0.18248,1.25241,2.76175
1654.292,0.60494,7.1975,0.17855,0.68843,2.77506
1654.312,0.595,0.94577,0.17562,0.09046,2.785
1654.332,0.60275,-1.65036,0.17791,-0.15785,2.77725
1654.352,0.62394,3.54657,0.18416,0.33922,2.75606
1654.372,0.65119,20.34069,0.1922,1.94555,2.72881
1654.392,0.67775,48.9589,0.20004,4.68282,2.70225
1654.412,0.7005,85.44891,0.20676,8.17302,2.6795
1654.432,0.71988,124.26144,0.21248,11.88536,2.66012
1654.452,0.73738,161.91211,0.21764,15.48657,2.64262
1654.472,0.7545,197.59781,0.2227,18.89984,2.6255
1654.492,0.77187,233.49626,0.22783,22.33345,2.60813
1654.512,0.78944,271.33987,0.23301,25.95312,2.59056
1654.532,0.80706,311.45828,0.23821,29.79037,2.57294
1654.552,0.82438,353.47815,0.24332,33.80948,2.55562
1654.572,0.8415,395.96347,0.24838,37.87312,2.5385
1654.592,0.8585,439.28101,0.25339,42.01636,2.5215
1654.612,0.87537,483.21738,0.25838,46.21878,2.50463
1654.632,0.89219,526.80359,0.26334,50.38772,2.48781
1654.652,0.909,570.70526,0.2683,54.58682,2.471
1654.672,0.92587,615.17499,0.27328,58.84027,2.45413
1654.692,0.94263,660.14294,0.27822,63.14136,2.43737
1654.712,0.95931,705.56464,0.28315,67.48585,2.42069
1654.732,0.97606,750.83203,0.28809,71.8156,2.40394
1654.752,0.99275,796.47125,0.29302,76.1809,2.38725
1654.772,1.00938,842.90021,0.29793,80.62173,2.37062
1654.792,1.02606,889.61774,0.30285,85.09017,2.35394
1654.812,1.04275,936.87622,0.30778,89.61035,2.33725
1654.832,1.0595,984.50354,0.31272,94.16581,2.3205
1654.852,1.07619,1032.90515,0.31765,98.79532,2.30381
1654.872,1.09294,1082.09216,0.32259,103.49997,2.28706
1654.892,1.10956,1132.0564,0.3275,108.27895,2.27044
1654.912,1.12619,1182.96008,0.3324,113.14779,2.25381
1654.932,1.14288,1234.68225,0.33733,118.09491,2.23712
1654.952,1.15956,1287.479,0.34226,123.14481,2.22044
1654.972,1.17625,1341.4126,0.34718,128.30345,2.20375
1654.992,1.19288,1396.81189,0.35209,133.60229,2.18712
1655.012,1.20956,1453.13806,0.35701,138.98978,2.17044
1655.032,1.22619,1511.18933,0.36192,144.54226,2.15381
1655.052,1.24287,1570.67273,0.36685,150.23173,2.13713
1655.072,1.25956,1631.60315,0.37177,156.05961,2.12044
1655.092,1.27613,1694.44922,0.37666,162.07071,2.10387
1655.112,1.29275,1758.91943,0.38157,168.23715,2.08725
1655.132,1.30944,1825.4209,0.38649,174.59789,2.07056
1655.152,1.32613,1894.09009,0.39142,181.16596,2.05387
1655.172,1.34288,1964.90918,0.39636,187.93966,2.03712
1655.192,1.35956,2038.19812,0.40129,194.94961,2.02044
1655.212,1.37619,2113.8291,0.40619,202.18356,2.00381
1655.232,1.39281,2191.79321,0.4111,209.64067,1.98719
1655.252,1.4095,2272.34399,0.41603,217.34519,1.9705
1655.272,1.42619,2355.677,0.42095,225.31582,1.95381
1655.292,1.44288,2442.06396,0.42588,233.57858,1.93712
1655.312,1.4595,2531.70605,0.43079,242.15266,1.9205
1655.332,1.47619,2624.59033,0.43571,251.03685,1.90381
1655.352,1.49288,2720.50415,0.44064,260.21081,1.88712
1655.372,1.5095,2820.18677,0.44554,269.74526,1.8705
1655.392,1.52619,2923.59766,0.45047,279.63632,1.85381
1655.412,1.54281,3030.86133,0.45538,289.89586,1.83719
1655.432,1.55938,3142.28613,0.46026,300.55344,1.82062
1655.452,1.576,3257.85352,0.46517,311.60721,1.804
1655.472,1.59275,3378.10669,0.47012,323.10921,1.78725
1655.492,1.60944,3503.15747,0.47504,335.07007,1.77056
1655.512,1.62613,3633.3833,0.47997,347.52589,1.75387
1655.532,1.64275,3768.78467,0.48487,360.47676,1.73725
1655.552,1.65937,3909.42993,0.48978,373.9292,1.72063
1655.572,1.676,4055.95776,0.49469,387.94431,1.704
1655.592,1.69269,4208.79883,0.49961,402.56324,1.68731
1655.612,1.70938,4367.66357,0.50454,417.75835,1.67062
1655.632,1.72606,4533.64014,0.50946,433.63369,1.65394
1655.652,1.74269,4707.07959,0.51437,450.22282,1.63731
1655.672,1.75931,4887.64258,0.51928,467.49333,1.62069
1655.692,1.77594,5075.59912,0.52418,485.47098,1.60406
1655.712,1.79256,5271.60547,0.52909,504.21858,1.58744
1655.732,1.80913,5476.33398,0.53398,523.80049,1.57087
1655.752,1.82569,5689.30322,0.53887,544.17056,1.55431
1655.772,1.84244,5911.98389,0.54381,565.4695,1.53756
1655.792,1.85913,6145.79004,0.54874,587.83263,1.52087
1655.812,1.87587,6390.73926,0.55368,611.26155,1.50413
1655.832,1.89256,6646.79834,0.55861,635.7531,1.48744
1655.852,1.90919,6913.75488,0.56351,661.28695,1.47081
1655.872,1.92581,7192.24365,0.56842,687.92385,1.45419
1655.892,1.94244,7483.2002,0.57333,715.75326,1.43756
1655.912,1.95913,7787.38867,0.57825,744.84825,1.42087
1655.932,1.97581,8105.79443,0.58318,775.30313,1.40419
1655.952,1.9925,8438.7002,0.58811,807.14494,1.3875
1655.972,2.00913,8786.33984,0.59301,840.39599,1.37087
1655.992,2.02575,9149.61816,0.59792,875.14281,1.35425
1656.012,2.04238,9529.1084,0.60283,911.44031,1.33762
1656.032,2.059,9925.70215,0.60773,949.37372,1.321
1656.052,2.07556,10339.29883,0.61262,988.93338,1.30444
1656.072,2.09219,10770.2207,0.61753,1030.15018,1.28781
1656.092,2.10881,11220.57617,0.62244,1073.22586,1.27119
1656.112,2.12544,11692.18848,0.62734,1118.33465,1.25456
1656.128,2.13875,12084.12402,0.63127,1155.82252,1.24125
1656.13,2.14044,12134.03125,0.63177,1160.59601,1.23956
1656.15,2.15706,12644.51172,0.63668,1209.42247,1.22294
1656.17,2.17363,13176.50684,0.64157,1260.30672,1.20637
1656.19,2.19019,13728.50977,0.64645,1313.10475,1.18981
1656.21,2.2,14290.32129,0.64935,1366.84084,1.18
1656.23,2.19213,14657.56152,0.64703,1401.96669,1.18787
1656.25,2.17119,14427.81055,0.64085,1379.99141,1.20881
1656.27,2.14469,13515.4707,0.63302,1292.72795,1.23531
1656.29,2.11894,12259.69727,0.62542,1172.61577,1.26106
1656.31,2.09681,11054.80762,0.61889,1057.37042,1.28319
1656.33,2.07769,10093.99707,0.61325,965.47079,1.30231
1656.35,2.06019,9370.41602,0.60808,896.26169,1.31981
1656.37,2.04294,8795.26562,0.60299,841.2497,1.33706
1656.39,2.0255,8291.22559,0.59785,793.03926,1.3545
1656.41,2.00781,7818.34326,0.59262,747.80899,1.37219
1656.43,1.99019,7368.22021,0.58742,704.75566,1.38981
1656.45,1.97275,6947.04932,0.58228,664.47151,1.40725
1656.47,1.9555,6557.48682,0.57718,627.21062,1.4245
1656.49,1.93844,6198.99316,0.57215,592.92138,1.44156
1656.51,1.92156,5868.8501,0.56717,561.34385,1.45844
1656.53,1.90463,5563.29492,0.56217,532.11814,1.47537
1656.55,1.88775,5278.81934,0.55719,504.90862,1.49225
1656.57,1.87088,5012.13281,0.55221,479.40055,1.50912
1656.59,1.85406,4761.97656,0.54724,455.4736,1.52594
1656.61,1.83725,4527.77393,0.54228,433.0726,1.54275
1656.63,1.82044,4308.72461,0.53732,412.12097,1.55956
1656.65,1.80375,4103.14746,0.53239,392.4579,1.57625
1656.67,1.787,3909.37354,0.52745,373.92381,1.593
1656.69,1.77031,3727.14893,0.52252,356.4944,1.60969
1656.71,1.75363,3555.21899,0.5176,340.04965,1.62637
1656.73,1.73687,3393.22192,0.51265,324.55495,1.64313
1656.75,1.72019,3240.42188,0.50773,309.93992,1.65981
1656.77,1.70344,3095.62061,0.50279,296.08998,1.67656
1656.79,1.68675,2958.80127,0.49786,283.00348,1.69325
1656.81,1.67006,2829.03662,0.49293,270.59174,1.70994
1656.83,1.65338,2706.44092,0.48801,258.86571,1.72662
1656.85,1.63675,2590.30151,0.4831,247.7572,1.74325
1656.87,1.62,2479.92261,0.47816,237.19968,1.76
1656.89,1.60331,2374.31909,0.47323,227.09891,1.77669
1656.91,1.58662,2274.33447,0.46831,217.53559,1.79338
1656.93,1.56988,2179.21484,0.46336,208.43758,1.81012
1656.95,1.55319,2088.49902,0.45844,199.76078,1.82681
1656.97,1.5365,2001.90637,0.45351,191.47837,1.8435
1656.99,1.51981,1919.30066,0.44859,183.5773,1.86019
1657.01,1.50319,1840.74133,0.44368,176.06325,1.87681
1657.03,1.48656,1765.74731,0.43877,168.89022,1.89344
1657.05,1.46994,1694.09717,0.43387,162.03703,1.91006
1657.07,1.45325,1625.47534,0.42894,155.47349,1.92675
1657.09,1.43656,1559.7572,0.42401,149.18768,1.94344
1657.11,1.41988,1496.4989,0.41909,143.13716,1.96012
